TIME,REAL 1,IMAGINARY 1,PHASE 1,SYSTEM PHASE 1,IMPEDANCE 1,REAL 2,IMAGINARY 2,PHASE 2,SYSTEM PHASE 2,IMPEDANCE 2,REAL 3,IMAGINARY 3,PHASE 3,SYSTEM PHASE 3,IMPEDANCE 3,REAL 4,IMAGINARY 4,PHASE 4,SYSTEM PHASE 4,IMPEDANCE 4,REAL 5,IMAGINARY 5,PHASE 5,SYSTEM PHASE 5,IMPEDANCE 5,REAL 6,IMAGINARY 6,PHASE 6,SYSTEM PHASE 6,IMPEDANCE 6,REAL 7,IMAGINARY 7,PHASE 7,SYSTEM PHASE 7,IMPEDANCE 7,REAL 8,IMAGINARY 8,PHASE 8,SYSTEM PHASE 8,IMPEDANCE 8,REAL 9,IMAGINARY 9,PHASE 9,SYSTEM PHASE 9,IMPEDANCE 9,REAL 10,IMAGINARY 10,PHASE 10,SYSTEM PHASE 10,IMPEDANCE 10,REAL 11,IMAGINARY 11,PHASE 11,SYSTEM PHASE 11,IMPEDANCE 11,REAL 12,IMAGINARY 12,PHASE 12,SYSTEM PHASE 12,IMPEDANCE 12,REAL 13,IMAGINARY 13,PHASE 13,SYSTEM PHASE 13,IMPEDANCE 13,REAL 14,IMAGINARY 14,PHASE 14,SYSTEM PHASE 14,IMPEDANCE 14,REAL 15,IMAGINARY 15,PHASE 15,SYSTEM PHASE 15,IMPEDANCE 15,REAL 16,IMAGINARY 16,PHASE 16,SYSTEM PHASE 16,IMPEDANCE 16,REAL 17,IMAGINARY 17,PHASE 17,SYSTEM PHASE 17,IMPEDANCE 17,REAL 18,IMAGINARY 18,PHASE 18,SYSTEM PHASE 18,IMPEDANCE 18,REAL 19,IMAGINARY 19,PHASE 19,SYSTEM PHASE 19,IMPEDANCE 19,REAL 20,IMAGINARY 20,PHASE 20,SYSTEM PHASE 20,IMPEDANCE 20,REAL 21,IMAGINARY 21,PHASE 21,SYSTEM PHASE 21,IMPEDANCE 21,REAL 22,IMAGINARY 22,PHASE 22,SYSTEM PHASE 22,IMPEDANCE 22,REAL 23,IMAGINARY 23,PHASE 23,SYSTEM PHASE 23,IMPEDANCE 23,REAL 24,IMAGINARY 24,PHASE 24,SYSTEM PHASE 24,IMPEDANCE 24,REAL 25,IMAGINARY 25,PHASE 25,SYSTEM PHASE 25,IMPEDANCE 25,REAL 26,IMAGINARY 26,PHASE 26,SYSTEM PHASE 26,IMPEDANCE 26,REAL 27,IMAGINARY 27,PHASE 27,SYSTEM PHASE 27,IMPEDANCE 27,REAL 28,IMAGINARY 28,PHASE 28,SYSTEM PHASE 28,IMPEDANCE 28
373.67,8770,-10539,-0.47,-0.88,3540,8951,-10579,-0.46,-0.87,3502.45,9041,-10676,-0.46,-0.87,3469.36,8968,-10138,-0.44,-0.85,3585.88,8854,-10093,-0.45,-0.85,3615.03,8610,-9652,-0.44,-0.84,3752.53,8388,-9167,-0.43,-0.83,3906.16,8340,-9231,-0.43,-0.84,3901.43,8451,-9348,-0.43,-0.84,3851.52,8465,-9406,-0.43,-0.84,3835.56,8244,-9304,-0.44,-0.85,3904.45,7575,-8740,-0.45,-0.86,4196.5,7523,-8626,-0.45,-0.85,4240.55,7563,-8675,-0.45,-0.85,4217.26,7654,-8646,-0.44,-0.85,4203.28,7730,-8672,-0.44,-0.84,4177.98,8066,-8826,-0.43,-0.83,4059.37,7976,-8855,-0.43,-0.84,4072.65,8112,-9014,-0.43,-0.84,4002.4,8076,-9200,-0.45,-0.85,3964.77,8198,-9482,-0.45,-0.86,3872.17,8220,-10214,-0.49,-0.89,3701.97,6949,-8380,-0.47,-0.88,4458.41,6463,-7532,-0.46,-0.86,4890.38,9949,-10288,-0.4,-0.8,3391.34,6229,-7403,-0.47,-0.87,5016.66,11920,-12687,-0.41,-0.82,2788.1,19213,4643,0.64,0.24,2455.52
373.86,8759,-10498,-0.47,-0.88,3549.98,8939,-10580,-0.47,-0.87,3504.22,9019,-10679,-0.47,-0.87,3472.32,8968,-10138,-0.44,-0.85,3585.88,8859,-10086,-0.45,-0.85,3615.55,8617,-9656,-0.44,-0.84,3750.31,8384,-9169,-0.43,-0.83,3906.55,8316,-9234,-0.43,-0.84,3905.78,8440,-9352,-0.43,-0.84,3852.87,8461,-9409,-0.43,-0.84,3835.69,8246,-9298,-0.44,-0.85,3905.44,7580,-8739,-0.45,-0.86,4195.58,7529,-8620,-0.45,-0.85,4240.76,7548,-8676,-0.45,-0.85,4220.59,7664,-8641,-0.44,-0.85,4202.23,7726,-8673,-0.44,-0.84,4178.67,8068,-8823,-0.43,-0.83,4059.66,7964,-8855,-0.43,-0.84,4075.4,8104,-9009,-0.43,-0.84,4005.4,8090,-9191,-0.45,-0.85,3963.97,8212,-9474,-0.45,-0.86,3871.2,8205,-10214,-0.49,-0.89,3704.63,6945,-8374,-0.47,-0.88,4461.35,6478,-7524,-0.46,-0.86,4888.55,9941,-10292,-0.4,-0.8,3391.98,6241,-7398,-0.47,-0.87,5014.63,11385,-12923,-0.44,-0.85,2818.13,19212,4644,0.64,0.24,2455.61
374.05,8794,-10520,-0.47,-0.87,3539.8,8933,-10545,-0.46,-0.87,3511.98,9016,-10677,-0.47,-0.87,3473.18,8967,-10140,-0.44,-0.85,3585.66,8855,-10086,-0.45,-0.85,3616.27,8615,-9648,-0.44,-0.84,3752.43,8380,-9167,-0.43,-0.83,3907.86,8320,-9230,-0.43,-0.84,3905.87,8439,-9345,-0.43,-0.84,3854.66,8455,-9397,-0.43,-0.84,3839.62,8241,-9300,-0.44,-0.85,3906.02,7577,-8735,-0.45,-0.86,4197.39,7520,-8622,-0.45,-0.85,4242.4,7547,-8673,-0.45,-0.85,4221.66,7655,-8644,-0.44,-0.85,4203.58,7725,-8668,-0.44,-0.84,4180.25,8064,-8820,-0.43,-0.83,4061.33,7979,-8848,-0.43,-0.84,4073.74,8105,-9001,-0.43,-0.84,4007.15,8079,-9193,-0.45,-0.85,3965.83,8210,-9476,-0.45,-0.86,3871.14,8215,-10214,-0.49,-0.89,3702.86,6946,-8370,-0.47,-0.88,4462.35,6458,-7529,-0.46,-0.86,4893.1,9942,-10282,-0.4,-0.8,3393.52,6248,-7392,-0.47,-0.87,5014.67,11374,-12914,-0.44,-0.85,2820.43,19214,4636,0.64,0.24,2455.6
374.24,8773,-10526,-0.47,-0.88,3542.09,8958,-10565,-0.46,-0.87,3504.01,9015,-10673,-0.47,-0.87,3474.1,8969,-10136,-0.44,-0.85,3586.1,8854,-10083,-0.45,-0.85,3617.05,8619,-9645,-0.44,-0.84,3752.31,8374,-9153,-0.43,-0.83,3912.39,8361,-9224,-0.43,-0.83,3898.65,8440,-9345,-0.43,-0.84,3854.46,8458,-9405,-0.43,-0.84,3837.2,8234,-9299,-0.44,-0.85,3907.71,7581,-8733,-0.45,-0.86,4196.99,7545,-8613,-0.45,-0.85,4238.81,7552,-8669,-0.45,-0.85,4221.57,7654,-8642,-0.44,-0.85,4204.37,7728,-8665,-0.44,-0.84,4180.34,8067,-8817,-0.43,-0.83,4061.39,7971,-8848,-0.43,-0.84,4075.57,8101,-9004,-0.43,-0.84,4007.29,8085,-9188,-0.45,-0.85,3965.77,8205,-9475,-0.45,-0.86,3872.39,8203,-10206,-0.49,-0.89,3706.74,6940,-8372,-0.47,-0.88,4463.29,6459,-7529,-0.46,-0.86,4892.78,9940,-10278,-0.4,-0.8,3394.53,6240,-7392,-0.47,-0.87,5017.34,11915,-12659,-0.41,-0.82,2791.92,19214,4642,0.64,0.24,2455.43
374.42,8763,-10519,-0.47,-0.88,3545.14,8951,-10563,-0.46,-0.87,3505.54,9018,-10666,-0.47,-0.87,3474.95,8966,-10133,-0.44,-0.85,3587.22,8847,-10069,-0.45,-0.85,3621.14,8617,-9635,-0.44,-0.84,3754.86,8375,-9155,-0.43,-0.83,3911.71,8318,-9227,-0.43,-0.84,3907,8441,-9342,-0.43,-0.84,3854.93,8459,-9398,-0.43,-0.84,3838.58,8226,-9296,-0.44,-0.85,3910.09,7574,-8731,-0.45,-0.86,4199.2,7538,-8609,-0.45,-0.85,4241.64,7562,-8662,-0.45,-0.85,4221.09,7656,-8639,-0.44,-0.85,4204.7,7711,-8667,-0.44,-0.84,4183.88,8052,-8818,-0.43,-0.83,4064.58,7966,-8848,-0.43,-0.84,4076.72,8106,-8996,-0.43,-0.84,4008.15,8081,-9186,-0.45,-0.85,3967.11,8249,-9462,-0.45,-0.85,3866.51,8174,-10203,-0.49,-0.9,3712.55,6953,-8372,-0.47,-0.88,4459.89,6464,-7528,-0.46,-0.86,4891.55,9936,-10280,-0.4,-0.8,3394.85,6231,-7386,-0.47,-0.87,5022.74,11917,-12654,-0.41,-0.82,2792.29,19214,4642,0.64,0.24,2455.43
374.61,8773,-10511,-0.47,-0.88,3545.07,8932,-10571,-0.47,-0.87,3507.11,9027,-10669,-0.46,-0.87,3472.93,8972,-10129,-0.44,-0.85,3586.96,8676,-9842,-0.44,-0.85,3699.35,8621,-9648,-0.44,-0.84,3751.27,8381,-9161,-0.43,-0.83,3909.04,8330,-9224,-0.43,-0.84,3905.17,8441,-9341,-0.43,-0.84,3855.16,8447,-9401,-0.44,-0.84,3840.34,8228,-9296,-0.44,-0.85,3909.67,7583,-8725,-0.45,-0.86,4198.71,7543,-8606,-0.45,-0.85,4241.25,7555,-8666,-0.45,-0.85,4221.67,7657,-8635,-0.44,-0.85,4205.55,7716,-8662,-0.44,-0.84,4184.03,8048,-8816,-0.43,-0.83,4066.01,7957,-8848,-0.43,-0.84,4078.78,8100,-8997,-0.43,-0.84,4009.24,8088,-9182,-0.44,-0.85,3966.58,8245,-9462,-0.45,-0.85,3867.32,8172,-10200,-0.49,-0.9,3713.57,6945,-8378,-0.47,-0.88,4460.09,6468,-7527,-0.46,-0.86,4890.64,9958,-10267,-0.4,-0.8,3393.43,6241,-7385,-0.47,-0.87,5019.78,11887,-12670,-0.41,-0.82,2793.72,19215,4635,0.64,0.24,2455.51
374.8,8785,-10514,-0.47,-0.87,3542.48,8931,-10560,-0.47,-0.87,3509.4,9014,-10663,-0.47,-0.87,3476.16,8960,-10133,-0.44,-0.85,3588.28,8683,-9846,-0.44,-0.85,3697.2,8619,-9639,-0.44,-0.84,3753.61,8381,-9150,-0.43,-0.83,3911.6,8340,-9225,-0.43,-0.84,3902.83,8433,-9347,-0.43,-0.84,3855.44,8455,-9398,-0.43,-0.84,3839.39,8232,-9284,-0.44,-0.85,3911.66,7579,-8723,-0.45,-0.86,4200.21,7517,-8606,-0.45,-0.85,4247.61,7545,-8663,-0.45,-0.85,4224.92,7670,-8627,-0.44,-0.84,4204.59,7719,-8661,-0.44,-0.84,4183.58,8057,-8811,-0.43,-0.83,4065.2,7962,-8842,-0.43,-0.84,4079.16,8095,-8998,-0.43,-0.84,4010.1,8081,-9181,-0.45,-0.85,3968.33,8229,-9463,-0.45,-0.86,3870.33,8174,-10193,-0.49,-0.89,3714.77,6960,-8369,-0.47,-0.88,4459,6475,-7519,-0.46,-0.86,4891.38,9952,-10271,-0.4,-0.8,3393.74,6241,-7380,-0.47,-0.87,5021.77,11855,-12686,-0.42,-0.82,2795.36,19212,4641,0.64,0.24,2455.7
374.99,8816,-10602,-0.47,-0.88,3520.02,8901,-10535,-0.47,-0.87,3519.19,9018,-10659,-0.46,-0.87,3476.28,8952,-10126,-0.44,-0.85,3591.08,8682,-9848,-0.44,-0.85,3696.96,8621,-9636,-0.44,-0.84,3753.87,8381,-9154,-0.43,-0.83,3910.67,8314,-9228,-0.43,-0.84,3907.61,8444,-9344,-0.43,-0.84,3853.86,8451,-9392,-0.43,-0.84,3841.56,8233,-9283,-0.44,-0.85,3911.69,7570,-8722,-0.45,-0.86,4202.63,7514,-8610,-0.45,-0.85,4247.22,7541,-8656,-0.45,-0.85,4227.83,7670,-8628,-0.44,-0.84,4204.31,7708,-8658,-0.44,-0.84,4187.02,8042,-8814,-0.43,-0.83,4067.89,7962,-8833,-0.43,-0.84,4081.46,8091,-8993,-0.43,-0.84,4012.22,8084,-9175,-0.44,-0.85,3969.14,8258,-9453,-0.45,-0.85,3866.78,8172,-10186,-0.49,-0.89,3716.68,6943,-8370,-0.47,-0.88,4463.14,6315,-7220,-0.45,-0.85,5060.01,9953,-10265,-0.4,-0.8,3394.6,6238,-7380,-0.47,-0.87,5022.77,11840,-12696,-0.42,-0.82,2795.83,19214,4635,0.64,0.24,2455.63
375.18,8922,-10727,-0.47,-0.88,3478.67,8938,-10557,-0.46,-0.87,3508.83,9025,-10649,-0.46,-0.87,3477.05,8944,-10122,-0.44,-0.85,3593.28,8684,-9836,-0.44,-0.85,3699.12,8614,-9634,-0.44,-0.84,3755.66,8382,-9149,-0.43,-0.83,3911.62,8295,-9218,-0.43,-0.84,3913.95,8462,-9341,-0.43,-0.83,3850.85,8450,-9396,-0.43,-0.84,3840.86,8238,-9281,-0.44,-0.84,3911.12,7572,-8723,-0.45,-0.86,4201.88,7535,-8602,-0.45,-0.85,4244.32,7530,-8659,-0.45,-0.86,4229.65,7654,-8629,-0.44,-0.85,4207.91,7715,-8652,-0.44,-0.84,4186.96,8046,-8809,-0.43,-0.83,4068.23,7952,-8838,-0.43,-0.84,4082.48,8090,-8993,-0.43,-0.84,4012.44,8085,-9176,-0.44,-0.85,3968.69,8276,-9445,-0.45,-0.85,3864.98,8154,-10193,-0.49,-0.9,3718.33,6954,-8370,-0.47,-0.88,4460.26,6464,-7519,-0.46,-0.86,4894.92,9934,-10268,-0.4,-0.8,3397.23,6253,-7374,-0.46,-0.87,5020.12,11851,-12684,-0.42,-0.82,2796.03,19211,4645,0.64,0.24,2455.7
375.37,8909,-10721,-0.47,-0.88,3481.9,8926,-10556,-0.47,-0.87,3510.99,9011,-10664,-0.47,-0.87,3476.45,8904,-10069,-0.44,-0.85,3610.98,8692,-9828,-0.44,-0.85,3699.32,8607,-9624,-0.44,-0.84,3759.18,8371,-9150,-0.43,-0.83,3913.73,8297,-9217,-0.43,-0.84,3913.77,8461,-9335,-0.43,-0.83,3852.41,8456,-9387,-0.43,-0.84,3841.67,8229,-9290,-0.44,-0.85,3910.88,7569,-8723,-0.45,-0.86,4202.59,7517,-8603,-0.45,-0.85,4248.45,7545,-8658,-0.45,-0.85,4226.31,7653,-8627,-0.44,-0.85,4208.7,7714,-8653,-0.44,-0.84,4186.93,8051,-8806,-0.43,-0.83,4067.83,7956,-8836,-0.43,-0.84,4082.07,8095,-8991,-0.43,-0.84,4011.82,8078,-9175,-0.45,-0.85,3970.43,8234,-9456,-0.45,-0.85,3870.94,8201,-10183,-0.49,-0.89,3712.18,6946,-8363,-0.47,-0.88,4464.57,6467,-7516,-0.46,-0.86,4895.08,9938,-10265,-0.4,-0.8,3397.08,6237,-7377,-0.47,-0.87,5024.3,11315,-12874,-0.45,-0.85,2831.79,19215,4638,0.64,0.24,2455.42
375.56,8874,-10654,-0.47,-0.88,3500.45,8946,-10549,-0.46,-0.87,3509.07,9009,-10657,-0.47,-0.87,3478.11,8894,-10068,-0.44,-0.85,3612.96,8686,-9841,-0.44,-0.85,3697.69,8394,-9323,-0.43,-0.84,3868.94,8358,-9144,-0.43,-0.83,3917.9,8301,-9206,-0.43,-0.84,3915.5,8432,-9330,-0.43,-0.84,3859.51,8439,-9394,-0.44,-0.84,3843.55,8225,-9276,-0.44,-0.85,3915.02,7564,-8722,-0.45,-0.86,4204.06,7536,-8597,-0.45,-0.85,4245.47,7547,-8653,-0.45,-0.85,4227.21,7659,-8623,-0.44,-0.84,4208.34,7713,-8651,-0.44,-0.84,4187.71,8053,-8804,-0.43,-0.83,4067.88,7956,-8829,-0.43,-0.84,4083.86,8090,-8990,-0.43,-0.84,4013.18,8068,-9172,-0.45,-0.85,3973.31,8224,-9454,-0.45,-0.85,3873.44,8210,-10184,-0.49,-0.89,3710.36,6937,-8363,-0.47,-0.88,4466.93,6461,-7519,-0.46,-0.86,4895.88,9925,-10268,-0.4,-0.8,3398.72,6237,-7370,-0.46,-0.87,5027.08,11857,-12670,-0.41,-0.82,2797.02,19214,4636,0.64,0.24,2455.6
375.75,8878,-10655,-0.47,-0.88,3499.61,8941,-10558,-0.46,-0.87,3508.15,9002,-10653,-0.47,-0.87,3480,8939,-10119,-0.44,-0.85,3594.76,8691,-9831,-0.44,-0.85,3698.87,8396,-9322,-0.43,-0.84,3868.76,8360,-9125,-0.43,-0.83,3921.91,8311,-9212,-0.43,-0.84,3911.98,8424,-9336,-0.43,-0.84,3859.79,8451,-9382,-0.43,-0.84,3843.82,8225,-9282,-0.44,-0.85,3913.6,7563,-8716,-0.45,-0.86,4205.95,7529,-8599,-0.45,-0.85,4246.63,7546,-8651,-0.45,-0.85,4228.01,7643,-8627,-0.44,-0.85,4211.12,7704,-8654,-0.44,-0.84,4189.06,8055,-8800,-0.43,-0.83,4068.42,7959,-8829,-0.43,-0.84,4083.17,8080,-8988,-0.43,-0.84,4015.89,8067,-9170,-0.45,-0.85,3974.01,8182,-9457,-0.45,-0.86,3881.26,8261,-10178,-0.49,-0.89,3702.6,6949,-8358,-0.47,-0.88,4465.36,6449,-7517,-0.46,-0.86,4900.5,9921,-10269,-0.4,-0.8,3399.21,6251,-7367,-0.46,-0.87,5023.56,11835,-12685,-0.42,-0.82,2797.67,19212,4643,0.64,0.24,2455.64
375.94,8873,-10652,-0.47,-0.88,3501,8919,-10561,-0.47,-0.87,3511.17,9011,-10659,-0.47,-0.87,3477.4,8942,-10129,-0.44,-0.85,3592.24,8686,-9827,-0.44,-0.85,3700.65,8397,-9321,-0.43,-0.84,3868.78,8294,-9082,-0.43,-0.83,3946.23,8305,-9209,-0.43,-0.84,3913.95,8461,-9320,-0.43,-0.83,3855.81,8446,-9386,-0.43,-0.84,3843.93,8222,-9282,-0.44,-0.85,3914.23,7569,-8712,-0.45,-0.86,4205.62,7521,-8596,-0.45,-0.85,4249.43,7555,-8643,-0.45,-0.85,4228.04,7648,-8620,-0.44,-0.85,4211.83,7709,-8650,-0.44,-0.84,4188.94,8054,-8801,-0.43,-0.83,4068.4,7947,-8832,-0.43,-0.84,4085.16,8075,-8989,-0.44,-0.84,4016.76,8071,-9169,-0.45,-0.85,3973.4,8224,-9448,-0.45,-0.85,3874.84,8190,-10183,-0.49,-0.89,3714.14,6947,-8358,-0.47,-0.88,4465.88,6444,-7513,-0.46,-0.86,4903.61,9930,-10248,-0.4,-0.8,3401.31,6270,-7362,-0.46,-0.87,5019.15,11851,-12671,-0.42,-0.82,2797.56,19215,4636,0.64,0.24,2455.48
376.13,8863,-10645,-0.47,-0.88,3503.98,8938,-10545,-0.46,-0.87,3511.16,9003,-10659,-0.47,-0.87,3478.69,8937,-10125,-0.44,-0.85,3593.92,8697,-9831,-0.44,-0.85,3697.75,8401,-9314,-0.43,-0.84,3869.56,8374,-9150,-0.43,-0.83,3913.09,7960,-8687,-0.43,-0.83,4119.35,8401,-9302,-0.43,-0.84,3872.31,8381,-9299,-0.43,-0.84,3877.14,8219,-9282,-0.44,-0.85,3914.86,7575,-8708,-0.45,-0.85,4205.28,7514,-8595,-0.45,-0.85,4251.42,7553,-8646,-0.45,-0.85,4227.7,7643,-8619,-0.44,-0.85,4213.31,7712,-8641,-0.44,-0.84,4190.65,8056,-8794,-0.43,-0.83,4069.7,7951,-8828,-0.43,-0.84,4085.26,8089,-8980,-0.43,-0.84,4015.87,8054,-9170,-0.45,-0.85,3976.81,8201,-9447,-0.45,-0.86,3879.75,8216,-10180,-0.49,-0.89,3710.17,6964,-8354,-0.47,-0.88,4462.68,6445,-7507,-0.46,-0.86,4905.55,9920,-10246,-0.4,-0.8,3403.31,6265,-7368,-0.46,-0.87,5018.46,11842,-12680,-0.42,-0.82,2797.49,19213,4645,0.64,0.24,2455.46
376.32,8855,-10654,-0.47,-0.88,3503.52,8923,-10550,-0.46,-0.87,3512.65,9005,-10654,-0.47,-0.87,3479.32,8954,-10120,-0.44,-0.85,3591.92,8700,-9821,-0.44,-0.85,3699.3,8406,-9321,-0.43,-0.84,3866.92,8370,-9135,-0.43,-0.83,3917.44,7977,-8686,-0.42,-0.83,4115.59,8432,-9324,-0.43,-0.84,3860.88,8450,-9369,-0.43,-0.84,3846.97,8140,-9173,-0.44,-0.84,3957.62,7573,-8707,-0.45,-0.85,4206.04,7526,-8591,-0.45,-0.85,4249.6,7560,-8638,-0.45,-0.85,4228.22,7642,-8619,-0.44,-0.85,4213.56,7704,-8642,-0.44,-0.84,4192.31,8045,-8794,-0.43,-0.83,4072.24,7948,-8827,-0.43,-0.84,4086.21,8081,-8980,-0.43,-0.84,4017.65,8055,-9164,-0.45,-0.85,3978.06,8197,-9443,-0.45,-0.86,3881.5,8220,-10179,-0.49,-0.89,3709.68,6949,-8354,-0.47,-0.88,4466.62,6448,-7506,-0.46,-0.86,4904.95,9924,-10244,-0.4,-0.8,3402.99,6256,-7362,-0.46,-0.87,5023.86,11831,-12680,-0.42,-0.82,2798.7,19213,4637,0.64,0.24,2455.7
376.51,8870,-10633,-0.47,-0.88,3505.18,8933,-10544,-0.46,-0.87,3512.17,9016,-10644,-0.46,-0.87,3479.45,8936,-10124,-0.44,-0.85,3594.29,8689,-9831,-0.44,-0.85,3699.25,8406,-9319,-0.43,-0.84,3867.38,8370,-9136,-0.43,-0.83,3917.2,7961,-8688,-0.43,-0.83,4118.86,8434,-9321,-0.43,-0.84,3861.15,8443,-9377,-0.43,-0.84,3846.58,8212,-9284,-0.44,-0.85,3915.85,7571,-8711,-0.45,-0.86,4205.41,7533,-8586,-0.45,-0.85,4249.28,7573,-8636,-0.45,-0.85,4225.62,7639,-8617,-0.44,-0.85,4214.83,7701,-8644,-0.44,-0.84,4192.49,8049,-8790,-0.43,-0.83,4072.32,7957,-8821,-0.43,-0.84,4085.67,8088,-8975,-0.43,-0.84,4017.33,8063,-9160,-0.45,-0.85,3977.32,8205,-9441,-0.45,-0.86,3880.34,8188,-10179,-0.49,-0.89,3715.38,6937,-8354,-0.47,-0.88,4469.78,6451,-7507,-0.46,-0.86,4903.61,9929,-10239,-0.4,-0.8,3403.02,6249,-7361,-0.46,-0.87,5026.61,11872,-12650,-0.41,-0.82,2797.72,19214,4640,0.64,0.24,2455.49
376.7,8850,-10639,-0.47,-0.88,3507.25,8927,-10541,-0.46,-0.87,3513.74,9022,-10645,-0.46,-0.87,3478.3,8951,-10115,-0.44,-0.85,3593.44,8695,-9823,-0.44,-0.85,3699.82,8402,-9325,-0.43,-0.84,3866.83,8354,-9141,-0.43,-0.83,3919.45,7955,-8684,-0.43,-0.83,4121.31,8427,-9332,-0.43,-0.84,3860.08,8433,-9384,-0.43,-0.84,3847.03,8226,-9278,-0.44,-0.85,3914.34,7570,-8707,-0.45,-0.86,4206.75,7519,-8591,-0.45,-0.85,4251.32,7547,-8642,-0.45,-0.85,4230.26,7635,-8619,-0.44,-0.85,4215.25,7703,-8641,-0.44,-0.84,4192.82,8050,-8787,-0.43,-0.83,4072.85,7948,-8819,-0.43,-0.84,4088.25,8085,-8973,-0.43,-0.84,4018.49,8042,-9163,-0.45,-0.85,3981.11,8214,-9432,-0.45,-0.85,3880.61,8175,-10177,-0.49,-0.89,3718.14,6955,-8349,-0.47,-0.88,4466.62,6443,-7514,-0.46,-0.86,4903.56,9958,-10226,-0.39,-0.8,3400.42,6227,-7361,-0.46,-0.87,5034.03,11830,-12675,-0.42,-0.82,2799.4,19213,4646,0.64,0.24,2455.43
376.89,8856,-10635,-0.47,-0.88,3507.06,8915,-10542,-0.47,-0.87,3515.52,9027,-10639,-0.46,-0.87,3478.63,8930,-10118,-0.44,-0.85,3596.55,8685,-9829,-0.44,-0.85,3700.42,8396,-9314,-0.43,-0.84,3870.59,8356,-9142,-0.43,-0.83,3918.79,7956,-8679,-0.43,-0.83,4122.36,8442,-9317,-0.43,-0.83,3860.41,8449,-9375,-0.43,-0.84,3845.81,8224,-9267,-0.44,-0.84,3917.36,7562,-8713,-0.45,-0.86,4207.02,7531,-8584,-0.45,-0.85,4250.33,7537,-8643,-0.45,-0.85,4232.41,7647,-8610,-0.44,-0.84,4214.8,7713,-8637,-0.44,-0.84,4191.49,8055,-8787,-0.43,-0.83,4071.69,7950,-8820,-0.43,-0.84,4087.54,8077,-8978,-0.43,-0.84,4019.03,8051,-9157,-0.45,-0.85,3980.64,8229,-9432,-0.45,-0.85,3877.56,8159,-10167,-0.49,-0.89,3723.22,6932,-8354,-0.47,-0.88,4471.09,6341,-7303,-0.45,-0.86,5018.34,9947,-10228,-0.4,-0.8,3401.91,6228,-7359,-0.46,-0.87,5034.49,11291,-12847,-0.45,-0.85,2837.77,19213,4643,0.64,0.24,2455.52
377.08,8859,-10625,-0.47,-0.88,3508.52,8931,-10540,-0.46,-0.87,3513.28,9027,-10636,-0.46,-0.87,3479.2,8938,-10110,-0.44,-0.85,3596.74,8698,-9812,-0.44,-0.85,3701.58,8402,-9311,-0.43,-0.84,3870.04,8371,-9128,-0.42,-0.83,3918.86,7968,-8679,-0.42,-0.83,4119.52,8436,-9328,-0.43,-0.84,3859.14,8433,-9379,-0.43,-0.84,3848.17,8216,-9281,-0.44,-0.85,3915.72,7564,-8709,-0.45,-0.86,4207.64,7551,-8582,-0.45,-0.85,4245.98,7543,-8637,-0.45,-0.85,4232.62,7648,-8612,-0.44,-0.84,4214.01,7706,-8640,-0.44,-0.84,4192.37,8045,-8789,-0.43,-0.83,4073.5,7958,-8818,-0.43,-0.84,4086.2,8092,-8969,-0.43,-0.84,4017.92,8049,-9158,-0.45,-0.85,3980.83,8228,-9436,-0.45,-0.85,3876.83,8211,-10166,-0.49,-0.89,3714.16,6936,-8348,-0.47,-0.88,4471.94,6442,-7510,-0.46,-0.86,4905.39,9937,-10230,-0.4,-0.8,3403.23,6236,-7358,-0.46,-0.87,5032.19,11837,-12667,-0.42,-0.82,2799.58,19215,4640,0.64,0.24,2455.37
377.27,8848,-10629,-0.47,-0.88,3509.52,8931,-10537,-0.46,-0.87,3513.86,9030,-10633,-0.46,-0.87,3479.29,8935,-10111,-0.44,-0.85,3597.07,8697,-9812,-0.44,-0.85,3701.77,8417,-9323,-0.43,-0.84,3864.2,8368,-9136,-0.43,-0.83,3917.63,7961,-8684,-0.43,-0.83,4119.89,8434,-9314,-0.43,-0.83,3862.74,8442,-9377,-0.43,-0.84,3846.79,8210,-9270,-0.44,-0.85,3919.58,7566,-8708,-0.45,-0.86,4207.44,7353,-8260,-0.44,-0.84,4388.95,7551,-8636,-0.45,-0.85,4230.96,7654,-8605,-0.44,-0.84,4214.47,7714,-8636,-0.44,-0.84,4191.52,8044,-8788,-0.43,-0.83,4073.98,7953,-8819,-0.43,-0.84,4087.1,8090,-8971,-0.43,-0.84,4017.87,8049,-9153,-0.45,-0.85,3982.05,8221,-9429,-0.45,-0.85,3879.89,8177,-10168,-0.49,-0.89,3719.79,6947,-8351,-0.47,-0.88,4468.1,6451,-7505,-0.46,-0.86,4904.36,9930,-10234,-0.4,-0.8,3403.71,6241,-7352,-0.46,-0.87,5032.89,11793,-12693,-0.42,-0.82,2801.35,19214,4638,0.64,0.24,2455.55
